id,crawl_id,source_url,target_url,anchor_text,is_internal,is_nofollow,is_sponsored,is_ugc
540167,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li,[IMG: Ujaas Energy Ujaas eGo Li],1,0,0,0
540168,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li,View Details,1,0,0,0
540377,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li,[IMG: Ujaas Energy Ujaas eGo Li],1,0,0,0
540378,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li,View Details,1,0,0,0
540593,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li,[IMG: Ujaas Energy Ujaas eGo Li],1,0,0,0
540594,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li,View Details,1,0,0,0
540166,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li/reviews,ReadUjaas EnergyUjaas eGo Lireviews,1,0,0,0
540376,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li/reviews,ReadUjaas EnergyUjaas eGo Lireviews,1,0,0,0
540592,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/bikes/ujaas-energy/ujaas-ego-li/reviews,ReadUjaas EnergyUjaas eGo Lireviews,1,0,0,0
540170,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/bikes/ujaas-energy/ujaas-espa-la,[IMG: Ujaas Energy Ujaas eSpa LA],1,0,0,0
540171,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/bikes/ujaas-energy/ujaas-espa-la,View Details,1,0,0,0
540380,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/bikes/ujaas-energy/ujaas-espa-la,[IMG: Ujaas Energy Ujaas eSpa LA],1,0,0,0
540381,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/bikes/ujaas-energy/ujaas-espa-la,View Details,1,0,0,0
540169,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/bikes/ujaas-energy/ujaas-espa-la/reviews,ReadUjaas EnergyUjaas eSpa LAreviews,1,0,0,0
540379,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/bikes/ujaas-energy/ujaas-espa-la/reviews,ReadUjaas EnergyUjaas eSpa LAreviews,1,0,0,0
540269,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/bikes/ujaas-energy/ujaas-ezy,[IMG: Ujaas Energy Ujaas eZy],1,0,0,0
540270,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/bikes/ujaas-energy/ujaas-ezy,View Details,1,0,0,0
540268,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/bikes/ujaas-energy/ujaas-ezy/reviews,ReadUjaas EnergyUjaas eZyreviews,1,0,0,0
536268,crawl_20260924_001323,https://www.drivio.in/22motors/jawatest1,https://www.drivio.in/bikes/undefined/undefined,View Price Breakup,1,0,0,0
536454,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel,https://www.drivio.in/bikes/undefined/undefined,View Price Breakup,1,0,0,0
536511,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel1,https://www.drivio.in/bikes/undefined/undefined,View Price Breakup,1,0,0,0
545244,crawl_20260924_001323,https://www.drivio.in/bgauss/bgauss-c12i,https://www.drivio.in/bikes/undefined/undefined,View Price Breakup,1,0,0,0
540272,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/bikes/velev-motors/vev-01,[IMG: Velev Motors VEV 01],1,0,0,0
540273,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/bikes/velev-motors/vev-01,View Details,1,0,0,0
540271,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/bikes/velev-motors/vev-01/reviews,ReadVelev MotorsVEV 01reviews,1,0,0,0
539634,crawl_20260924_001323,https://www.drivio.in/atumobile/atum-version-1.0,https://www.drivio.in/bikes/warivo-motors/smarty,[IMG: Warivo Motors Smarty],1,0,0,0
539635,crawl_20260924_001323,https://www.drivio.in/atumobile/atum-version-1.0,https://www.drivio.in/bikes/warivo-motors/smarty,View Details,1,0,0,0
539633,crawl_20260924_001323,https://www.drivio.in/atumobile/atum-version-1.0,https://www.drivio.in/bikes/warivo-motors/smarty/reviews,ReadWarivo MotorsSmartyreviews,1,0,0,0
536177,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes/yamaha,Yamaha,1,0,0,0
546048,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha,Yamaha,1,0,0,0
546097,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha,Yamaha,1,0,0,0
546106,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha,Yamaha,1,0,0,0
538726,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr160,https://www.drivio.in/bikes/yamaha/aerox-155,[IMG: Yamaha Aerox 155],1,0,0,0
538727,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr160,https://www.drivio.in/bikes/yamaha/aerox-155,View Details,1,0,0,0
538725,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr160,https://www.drivio.in/bikes/yamaha/aerox-155/reviews,ReadYamahaAerox 155reviews,1,0,0,0
546080,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha/fz-blue-flex,[IMG: Yamaha FZ Blue Flex],1,0,0,0
546081,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha/fz-blue-flex,View Details,1,0,0,0
546079,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha/fz-blue-flex/reviews,ReadYamahaFZ Blue Flexreviews,1,0,0,0
541666,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,https://www.drivio.in/bikes/yamaha/r15-v4,[IMG: Yamaha R15 V4],1,0,0,0
541667,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,https://www.drivio.in/bikes/yamaha/r15-v4,View Details,1,0,0,0
541665,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,https://www.drivio.in/bikes/yamaha/r15-v4/reviews,ReadYamahaR15 V4reviews,1,0,0,0
546086,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha/xsr-155,[IMG: Yamaha XSR 155],1,0,0,0
546087,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha/xsr-155,View Details,1,0,0,0
546085,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yamaha/xsr-155/reviews,ReadYamahaXSR 155reviews,1,0,0,0
536191,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes/yezdi,Yezdi,1,0,0,0
546062,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yezdi,Yezdi,1,0,0,0
546120,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/yezdi,Yezdi,1,0,0,0
536195,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes/zontes,Zontes,1,0,0,0
546066,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/zontes,Zontes,1,0,0,0
546124,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes/zontes,Zontes,1,0,0,0
545755,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-a-1-4,https://www.drivio.in/birla-e-bike-ev,Birla e bike,1,0,0,0
545860,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-ambition,https://www.drivio.in/birla-e-bike-ev,Birla e bike,1,0,0,0
536243,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/careers,Careers,1,0,0,0
536256,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/careers,Careers,1,0,0,0
536300,crawl_20260924_001323,https://www.drivio.in/22motors/jawatest1,https://www.drivio.in/careers,Careers,1,0,0,0
536313,crawl_20260924_001323,https://www.drivio.in/22motors/jawatest1,https://www.drivio.in/careers,Careers,1,0,0,0
536357,crawl_20260924_001323,https://www.drivio.in/22motors-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
536370,crawl_20260924_001323,https://www.drivio.in/22motors-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
536429,crawl_20260924_001323,https://www.drivio.in/about-us,https://www.drivio.in/careers,Careers,1,0,0,0
536442,crawl_20260924_001323,https://www.drivio.in/about-us,https://www.drivio.in/careers,Careers,1,0,0,0
536486,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel,https://www.drivio.in/careers,Careers,1,0,0,0
536499,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel,https://www.drivio.in/careers,Careers,1,0,0,0
536543,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel1,https://www.drivio.in/careers,Careers,1,0,0,0
536556,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel1,https://www.drivio.in/careers,Careers,1,0,0,0
536604,crawl_20260924_001323,https://www.drivio.in/aeroride-ev,https://www.drivio.in/careers,Careers,1,0,0,0
536617,crawl_20260924_001323,https://www.drivio.in/aeroride-ev,https://www.drivio.in/careers,Careers,1,0,0,0
536721,crawl_20260924_001323,https://www.drivio.in/aeroride/aero,https://www.drivio.in/careers,Careers,1,0,0,0
536734,crawl_20260924_001323,https://www.drivio.in/aeroride/aero,https://www.drivio.in/careers,Careers,1,0,0,0
536832,crawl_20260924_001323,https://www.drivio.in/aeroride/bravo,https://www.drivio.in/careers,Careers,1,0,0,0
536845,crawl_20260924_001323,https://www.drivio.in/aeroride/bravo,https://www.drivio.in/careers,Careers,1,0,0,0
536889,crawl_20260924_001323,https://www.drivio.in/aftek-motors-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
536902,crawl_20260924_001323,https://www.drivio.in/aftek-motors-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
537006,crawl_20260924_001323,https://www.drivio.in/aeroride/e-spark,https://www.drivio.in/careers,Careers,1,0,0,0
537019,crawl_20260924_001323,https://www.drivio.in/aeroride/e-spark,https://www.drivio.in/careers,Careers,1,0,0,0
537123,crawl_20260924_001323,https://www.drivio.in/aeroride/yb2000,https://www.drivio.in/careers,Careers,1,0,0,0
537136,crawl_20260924_001323,https://www.drivio.in/aeroride/yb2000,https://www.drivio.in/careers,Careers,1,0,0,0
537240,crawl_20260924_001323,https://www.drivio.in/amo-electric/inspirer,https://www.drivio.in/careers,Careers,1,0,0,0
537253,crawl_20260924_001323,https://www.drivio.in/amo-electric/inspirer,https://www.drivio.in/careers,Careers,1,0,0,0
537357,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-3w,https://www.drivio.in/careers,Careers,1,0,0,0
537370,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-3w,https://www.drivio.in/careers,Careers,1,0,0,0
537417,crawl_20260924_001323,https://www.drivio.in/amo-electric-ev,https://www.drivio.in/careers,Careers,1,0,0,0
537430,crawl_20260924_001323,https://www.drivio.in/amo-electric-ev,https://www.drivio.in/careers,Careers,1,0,0,0
537493,crawl_20260924_001323,https://www.drivio.in/adventure,https://www.drivio.in/careers,Careers,1,0,0,0
537506,crawl_20260924_001323,https://www.drivio.in/adventure,https://www.drivio.in/careers,Careers,1,0,0,0
537610,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-plus,https://www.drivio.in/careers,Careers,1,0,0,0
537623,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-plus,https://www.drivio.in/careers,Careers,1,0,0,0
537669,crawl_20260924_001323,https://www.drivio.in/ampere-ev,https://www.drivio.in/careers,Careers,1,0,0,0
537682,crawl_20260924_001323,https://www.drivio.in/ampere-ev,https://www.drivio.in/careers,Careers,1,0,0,0
537786,crawl_20260924_001323,https://www.drivio.in/ampere/magnus,https://www.drivio.in/careers,Careers,1,0,0,0
537799,crawl_20260924_001323,https://www.drivio.in/ampere/magnus,https://www.drivio.in/careers,Careers,1,0,0,0
537841,crawl_20260924_001323,https://www.drivio.in/application,https://www.drivio.in/careers,Careers,1,0,0,0
537854,crawl_20260924_001323,https://www.drivio.in/application,https://www.drivio.in/careers,Careers,1,0,0,0
537958,crawl_20260924_001323,https://www.drivio.in/ampere/reo-li-plus,https://www.drivio.in/careers,Careers,1,0,0,0
537971,crawl_20260924_001323,https://www.drivio.in/ampere/reo-li-plus,https://www.drivio.in/careers,Careers,1,0,0,0
538020,crawl_20260924_001323,https://www.drivio.in/aprilia-bikes,https://www.drivio.in/careers,Careers,1,0,0,0
538033,crawl_20260924_001323,https://www.drivio.in/aprilia-bikes,https://www.drivio.in/careers,Careers,1,0,0,0
538107,crawl_20260924_001323,https://www.drivio.in/aprilia/rs-457,https://www.drivio.in/careers,Careers,1,0,0,0
538120,crawl_20260924_001323,https://www.drivio.in/aprilia/rs-457,https://www.drivio.in/careers,Careers,1,0,0,0
538188,crawl_20260924_001323,https://www.drivio.in/aprilia/rs-660,https://www.drivio.in/careers,Careers,1,0,0,0
538201,crawl_20260924_001323,https://www.drivio.in/aprilia/rs-660,https://www.drivio.in/careers,Careers,1,0,0,0
538275,crawl_20260924_001323,https://www.drivio.in/aprilia/rsv4,https://www.drivio.in/careers,Careers,1,0,0,0
538288,crawl_20260924_001323,https://www.drivio.in/aprilia/rsv4,https://www.drivio.in/careers,Careers,1,0,0,0
538380,crawl_20260924_001323,https://www.drivio.in/aprilia/sr-125,https://www.drivio.in/careers,Careers,1,0,0,0
538393,crawl_20260924_001323,https://www.drivio.in/aprilia/sr-125,https://www.drivio.in/careers,Careers,1,0,0,0
538497,crawl_20260924_001323,https://www.drivio.in/aprilia/storm-125,https://www.drivio.in/careers,Careers,1,0,0,0
538510,crawl_20260924_001323,https://www.drivio.in/aprilia/storm-125,https://www.drivio.in/careers,Careers,1,0,0,0
538602,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr-125,https://www.drivio.in/careers,Careers,1,0,0,0
538615,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr-125,https://www.drivio.in/careers,Careers,1,0,0,0
538686,crawl_20260924_001323,https://www.drivio.in/aprilia/sr-160-bs6,https://www.drivio.in/careers,Careers,1,0,0,0
538699,crawl_20260924_001323,https://www.drivio.in/aprilia/sr-160-bs6,https://www.drivio.in/careers,Careers,1,0,0,0
538788,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr160,https://www.drivio.in/careers,Careers,1,0,0,0
538801,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr160,https://www.drivio.in/careers,Careers,1,0,0,0
538875,crawl_20260924_001323,https://www.drivio.in/aprilia/tuono-660,https://www.drivio.in/careers,Careers,1,0,0,0
538888,crawl_20260924_001323,https://www.drivio.in/aprilia/tuono-660,https://www.drivio.in/careers,Careers,1,0,0,0
538934,crawl_20260924_001323,https://www.drivio.in/atumobile-ev,https://www.drivio.in/careers,Careers,1,0,0,0
538947,crawl_20260924_001323,https://www.drivio.in/atumobile-ev,https://www.drivio.in/careers,Careers,1,0,0,0
539024,crawl_20260924_001323,https://www.drivio.in/ather-energy/450x,https://www.drivio.in/careers,Careers,1,0,0,0
539037,crawl_20260924_001323,https://www.drivio.in/ather-energy/450x,https://www.drivio.in/careers,Careers,1,0,0,0
539111,crawl_20260924_001323,https://www.drivio.in/aprilia/tuono-v4,https://www.drivio.in/careers,Careers,1,0,0,0
539124,crawl_20260924_001323,https://www.drivio.in/aprilia/tuono-v4,https://www.drivio.in/careers,Careers,1,0,0,0
539225,crawl_20260924_001323,https://www.drivio.in/ather-energy/450s,https://www.drivio.in/careers,Careers,1,0,0,0
539238,crawl_20260924_001323,https://www.drivio.in/ather-energy/450s,https://www.drivio.in/careers,Careers,1,0,0,0
539312,crawl_20260924_001323,https://www.drivio.in/ather-energy/450-apex,https://www.drivio.in/careers,Careers,1,0,0,0
539325,crawl_20260924_001323,https://www.drivio.in/ather-energy/450-apex,https://www.drivio.in/careers,Careers,1,0,0,0
539417,crawl_20260924_001323,https://www.drivio.in/ather-energy/rizta,https://www.drivio.in/careers,Careers,1,0,0,0
539430,crawl_20260924_001323,https://www.drivio.in/ather-energy/rizta,https://www.drivio.in/careers,Careers,1,0,0,0
539474,crawl_20260924_001323,https://www.drivio.in/avan-motors-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
539487,crawl_20260924_001323,https://www.drivio.in/avan-motors-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
539576,crawl_20260924_001323,https://www.drivio.in/atumobile/atumvader,https://www.drivio.in/careers,Careers,1,0,0,0
539589,crawl_20260924_001323,https://www.drivio.in/atumobile/atumvader,https://www.drivio.in/careers,Careers,1,0,0,0
539693,crawl_20260924_001323,https://www.drivio.in/atumobile/atum-version-1.0,https://www.drivio.in/careers,Careers,1,0,0,0
539706,crawl_20260924_001323,https://www.drivio.in/atumobile/atum-version-1.0,https://www.drivio.in/careers,Careers,1,0,0,0
539754,crawl_20260924_001323,https://www.drivio.in/ather-energy-ev,https://www.drivio.in/careers,Careers,1,0,0,0
539767,crawl_20260924_001323,https://www.drivio.in/ather-energy-ev,https://www.drivio.in/careers,Careers,1,0,0,0
539812,crawl_20260924_001323,https://www.drivio.in/avera-ev,https://www.drivio.in/careers,Careers,1,0,0,0
539825,crawl_20260924_001323,https://www.drivio.in/avera-ev,https://www.drivio.in/careers,Careers,1,0,0,0
539874,crawl_20260924_001323,https://www.drivio.in/avon-ev,https://www.drivio.in/careers,Careers,1,0,0,0
539887,crawl_20260924_001323,https://www.drivio.in/avon-ev,https://www.drivio.in/careers,Careers,1,0,0,0
539941,crawl_20260924_001323,https://www.drivio.in/bajaj-bikes,https://www.drivio.in/careers,Careers,1,0,0,0
539954,crawl_20260924_001323,https://www.drivio.in/bajaj-bikes,https://www.drivio.in/careers,Careers,1,0,0,0
539998,crawl_20260924_001323,https://www.drivio.in/avera-scooters-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
540011,crawl_20260924_001323,https://www.drivio.in/avera-scooters-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
540115,crawl_20260924_001323,https://www.drivio.in/avera/retrosa,https://www.drivio.in/careers,Careers,1,0,0,0
540128,crawl_20260924_001323,https://www.drivio.in/avera/retrosa,https://www.drivio.in/careers,Careers,1,0,0,0
540232,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/careers,Careers,1,0,0,0
540245,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/careers,Careers,1,0,0,0
540325,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/careers,Careers,1,0,0,0
540338,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/careers,Careers,1,0,0,0
540442,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/careers,Careers,1,0,0,0
540455,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/careers,Careers,1,0,0,0
540529,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,https://www.drivio.in/careers,Careers,1,0,0,0
540542,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,https://www.drivio.in/careers,Careers,1,0,0,0
540646,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/careers,Careers,1,0,0,0
540659,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/careers,Careers,1,0,0,0
540703,crawl_20260924_001323,https://www.drivio.in/bajaj-urbanite-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
540716,crawl_20260924_001323,https://www.drivio.in/bajaj-urbanite-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
540790,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-cruise-220,https://www.drivio.in/careers,Careers,1,0,0,0
540803,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-cruise-220,https://www.drivio.in/careers,Careers,1,0,0,0
540883,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,https://www.drivio.in/careers,Careers,1,0,0,0
540896,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,https://www.drivio.in/careers,Careers,1,0,0,0
541000,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-110,https://www.drivio.in/careers,Careers,1,0,0,0
541013,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-110,https://www.drivio.in/careers,Careers,1,0,0,0
541117,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,https://www.drivio.in/careers,Careers,1,0,0,0
541130,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,https://www.drivio.in/careers,Careers,1,0,0,0
541202,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,https://www.drivio.in/careers,Careers,1,0,0,0
541215,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,https://www.drivio.in/careers,Careers,1,0,0,0
541289,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,https://www.drivio.in/careers,Careers,1,0,0,0
541302,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,https://www.drivio.in/careers,Careers,1,0,0,0
541406,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-100,https://www.drivio.in/careers,Careers,1,0,0,0
541419,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-100,https://www.drivio.in/careers,Careers,1,0,0,0
541511,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,https://www.drivio.in/careers,Careers,1,0,0,0
541524,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,https://www.drivio.in/careers,Careers,1,0,0,0
541628,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,https://www.drivio.in/careers,Careers,1,0,0,0
541641,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,https://www.drivio.in/careers,Careers,1,0,0,0
541729,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,https://www.drivio.in/careers,Careers,1,0,0,0
541742,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,https://www.drivio.in/careers,Careers,1,0,0,0
541816,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-street-160,https://www.drivio.in/careers,Careers,1,0,0,0
541829,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-street-160,https://www.drivio.in/careers,Careers,1,0,0,0
541930,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-125,https://www.drivio.in/careers,Careers,1,0,0,0
541943,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-125,https://www.drivio.in/careers,Careers,1,0,0,0
542026,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,https://www.drivio.in/careers,Careers,1,0,0,0
542039,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,https://www.drivio.in/careers,Careers,1,0,0,0
542129,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,https://www.drivio.in/careers,Careers,1,0,0,0
542142,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,https://www.drivio.in/careers,Careers,1,0,0,0
542222,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-220-f,https://www.drivio.in/careers,Careers,1,0,0,0
542235,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-220-f,https://www.drivio.in/careers,Careers,1,0,0,0
542311,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,https://www.drivio.in/careers,Careers,1,0,0,0
542324,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,https://www.drivio.in/careers,Careers,1,0,0,0
542428,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n250,https://www.drivio.in/careers,Careers,1,0,0,0
542441,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n250,https://www.drivio.in/careers,Careers,1,0,0,0
542521,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,https://www.drivio.in/careers,Careers,1,0,0,0
542534,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,https://www.drivio.in/careers,Careers,1,0,0,0
542601,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns-125,https://www.drivio.in/careers,Careers,1,0,0,0
542614,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns-125,https://www.drivio.in/careers,Careers,1,0,0,0
542691,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,https://www.drivio.in/careers,Careers,1,0,0,0
542704,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,https://www.drivio.in/careers,Careers,1,0,0,0
542775,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,https://www.drivio.in/careers,Careers,1,0,0,0
542788,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,https://www.drivio.in/careers,Careers,1,0,0,0
542868,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,https://www.drivio.in/careers,Careers,1,0,0,0
542881,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,https://www.drivio.in/careers,Careers,1,0,0,0
542958,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-p150,https://www.drivio.in/careers,Careers,1,0,0,0
542971,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-p150,https://www.drivio.in/careers,Careers,1,0,0,0
543025,crawl_20260924_001323,https://www.drivio.in/banking-partners,https://www.drivio.in/careers,Careers,1,0,0,0
543038,crawl_20260924_001323,https://www.drivio.in/banking-partners,https://www.drivio.in/careers,Careers,1,0,0,0
543112,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-rs200,https://www.drivio.in/careers,Careers,1,0,0,0
543125,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-rs200,https://www.drivio.in/careers,Careers,1,0,0,0
543229,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie,https://www.drivio.in/careers,Careers,1,0,0,0
543242,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie,https://www.drivio.in/careers,Careers,1,0,0,0
543291,crawl_20260924_001323,https://www.drivio.in/benelli-bikes,https://www.drivio.in/careers,Careers,1,0,0,0
543304,crawl_20260924_001323,https://www.drivio.in/benelli-bikes,https://www.drivio.in/careers,Careers,1,0,0,0
543348,crawl_20260924_001323,https://www.drivio.in/battre-electric-scooters-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
543361,crawl_20260924_001323,https://www.drivio.in/battre-electric-scooters-scooters,https://www.drivio.in/careers,Careers,1,0,0,0
543465,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-one,https://www.drivio.in/careers,Careers,1,0,0,0
543478,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-one,https://www.drivio.in/careers,Careers,1,0,0,0
543582,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-iot,https://www.drivio.in/careers,Careers,1,0,0,0
543595,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-iot,https://www.drivio.in/careers,Careers,1,0,0,0
